desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,18.159952
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.407917
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.311913
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.455919
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.167906
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.631926999999997
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.863892
1.05,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.575878
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.607879999999998
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.431870999999997
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.719885
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,15.951851999999999
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.207860999999998
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.271864
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.687883
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,18.159952
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.111856
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.303865
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.751886
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.599926
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.735885999999997
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,15.903851999999999
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.607879999999998
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.215908
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.383869
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.799889
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.359915
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.463873
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.319866
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.991898000000003
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.303865
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.519922
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.943895
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.351868
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.767886999999998
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.967942999999998
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.087902
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.719885
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,17.183907
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.303865
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.687883
1.1,0.15,0.225,0.32,5.0,0.4,900.0,400.0,0.1,0.5,1.0,0.25,60.0,16.863892
