desired_velocity,relaxation_time,radius,private_zone_radius,repulsion_coefficient,falloff_length,body_force_constant,friction_coefficient,random_force,waypoint_update_distance,waypoint_update_interval,collision_avoidance,agent_count,evacuation_time
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.272238
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.832357000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.856499
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.120464000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,22.912174
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.088276
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.032413000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.088369
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.312472999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.488295
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.208515000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.512249
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.384522999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,29.072461999999998
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.112416999999997
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.016319
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.448339
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.000505
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.272425
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.304426
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.984318
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.248377
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.368242000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,28.656443
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.832357000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,25.568298000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,31.136559000000002
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.368523
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.560345
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,30.464527
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.928268
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.176327
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,26.848358
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,27.696398
1.5,0.15,0.225,0.32,5.0,0.4,0.0,400.0,0.1,0.5,1.0,0.25,60.0,24.672256
